Sample ID	Method name	Toxicity domain	Information domain	Date	Experiment ID	Organization abbreviation	Organisation full name	Name of PI	Person entering data	E-mail	Compound	Compound name of actual form used	CAS Number	SMILES	Supplier	Order  number	Lot number	Compound  form	Storage temperature  of unsolved compound	Stock solvent	Stock concentration	Stock concentration unit	Stock aliquot storage	Sample type	Organism	Organ	Dimension	Heterogeneity	Dynamics	Differentiation status	Complexity	Cell type	Cell name	Cell donor or lot	Cell batch	Cell passage	Sex	Contact inhibition	Seeding density	Population doubling time	Treatment modality	Dosage	Dose maintenance	Exposure time	Exposure time unit	Treatment scheme	Concentration	Concentration Unit	Plate format	Plate manufacturer	Cell pre-treatment	Coating	Coating lot	Medium	Medium provider	Medium lot	% Serum	Serum provider	Serum lot	Medium additive 1	Additive 1 provider	Additive 1 concentration	Additive 1 concentration unit	Medium additive 2	Additive 2 provider	Additive 2 concentration	Additive 2 concentration unit	Medium additive 3	Additive 3 provider	Additive 3 concentration	Additive 3 concentration unit	Medium additive 4	Additive 4 provider	Additive 4 concentration	Additive 4 concentration unit	Medium additive 5	Additive 5 provider	Additive 5 concentration	Additive 5 concentration unit	% DMSO	DMSO provider	Platewise or stack	Group ID	Biological replicate	Technical replicates	Number of Endpoints	Endpoint 2/1 measure	Endpoint 2/1 definition	Endpoint 2/1 type	Endpoint 2/1 readout method	Endpoint 2/1 normalized	Endpoint 2/1 mean	Endpoint 2/1 standard deviation	Endpoint 3 measure	Endpoint 3 definition	Endpoint 3 type	Endpoint 3 readout method	Endpoint 3 normalized	Endpoint 3 mean	Endpoint 3 standard diviation
121_2	UKN3a_NeuroTox_LUH_neurite_72h_d5	Neuro	Cytotoxicity	20161202	20161202_EUTox_UKN3a72h_PlateIII	UKN	University of Konstanz	Marcel Leist	Alice Krebs	marcel.leist@uni-konstanz.de	Clofibrate	2-(4-Chlorophenoxy)-2-methylpropionic acid ethyl ester; Ethyl 2-(4-chlorophenoxy)-2-methylpropionate; Ethyl 2-(4-chlorophenoxy)isobutyrate	637-07-0 	CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1	Simga	C6643	n.a.	liquid	4°C	DMSO	100	mM	aliquots stored at -80°C	test	human	brain	2D	monoculture	differentiation	9day differentiation	cell	cell line	LUHMES	SGJD working stock 2016	NA	< 16	female	yes	138000 cells/cm2	18 h 	single dose	medium	single addition	72	h	NA	6.9	-log(M)	96-well	Sarsted	NA	PLO, fibronectin	NA	Advanced DMEM/F-12	Thermo Fisher Scientific	NA	NA	NA	NA	cAMP	Sigma-Aldrich	100	mM	GDNF	R&D Systems	20	µg/ml	tetracyclin	Sigma-Aldrich	1	mg/ml	N2	Invitrogen	100	x	glutamine	Sigma-Aldrich	200	mM	0.1	Sigma-Aldrich	Stack	121	1	3	2	Hoechst staining/Co-staining Hoechst and Calcein	viability	viability	image-based	98.07793614			neurite area	neurite area	functional readout	image-based	102.0076		
121_3	UKN3a_NeuroTox_LUH_neurite_72h_d5	Neuro	Cytotoxicity	20161202	20161202_EUTox_UKN3a72h_PlateIII	UKN	University of Konstanz	Marcel Leist	Alice Krebs	marcel.leist@uni-konstanz.de	Clofibrate	2-(4-Chlorophenoxy)-2-methylpropionic acid ethyl ester; Ethyl 2-(4-chlorophenoxy)-2-methylpropionate; Ethyl 2-(4-chlorophenoxy)isobutyrate	637-07-0 	CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1	Simga	C6643	n.a.	liquid	4°C	DMSO	100	mM	aliquots stored at -80°C	test	human	brain	2D	monoculture	differentiation	9day differentiation	cell	cell line	LUHMES	SGJD working stock 2016	NA	< 16	female	yes	138000 cells/cm2	18 h 	single dose	medium	single addition	72	h	NA	6.9	-log(M)	96-well	Sarsted	NA	PLO, fibronectin	NA	Advanced DMEM/F-12	Thermo Fisher Scientific	NA	NA	NA	NA	cAMP	Sigma-Aldrich	100	mM	GDNF	R&D Systems	20	µg/ml	tetracyclin	Sigma-Aldrich	1	mg/ml	N2	Invitrogen	100	x	glutamine	Sigma-Aldrich	200	mM	0.1	Sigma-Aldrich	Stack	121	1	3	2	Hoechst staining/Co-staining Hoechst and Calcein	viability	viability	image-based	86.66391616			neurite area	neurite area	functional readout	image-based	77.38374		
373_1	UKN3a_NeuroTox_LUH_neurite_72h_d5	Neuro	Cytotoxicity	20170120	20170120_EUTox_UKN3a72h_PlateIII	UKN	University of Konstanz	Marcel Leist	Alice Krebs	marcel.leist@uni-konstanz.de	Clofibrate	2-(4-Chlorophenoxy)-2-methylpropionic acid ethyl ester; Ethyl 2-(4-chlorophenoxy)-2-methylpropionate; Ethyl 2-(4-chlorophenoxy)isobutyrate	637-07-0 	CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1	Simga	C6643	n.a.	liquid	4°C	DMSO	100	mM	aliquots stored at -80°C	test	human	brain	2D	monoculture	differentiation	9day differentiation	cell	cell line	LUHMES	SGJD working stock 2016	NA	< 16	female	yes	138000 cells/cm2	18 h 	single dose	medium	single addition	72	h	NA	6.9	-log(M)	96-well	Sarsted	NA	PLO, fibronectin	NA	Advanced DMEM/F-12	Thermo Fisher Scientific	NA	NA	NA	NA	cAMP	Sigma-Aldrich	100	mM	GDNF	R&D Systems	20	µg/ml	tetracyclin	Sigma-Aldrich	1	mg/ml	N2	Invitrogen	100	x	glutamine	Sigma-Aldrich	200	mM	0.1	Sigma-Aldrich	Stack	373	2	3	2	Hoechst staining/Co-staining Hoechst and Calcein	viability	viability	image-based	101.2324537			neurite area	neurite area	functional readout	image-based	106.1436		
373_2	UKN3a_NeuroTox_LUH_neurite_72h_d5	Neuro	Cytotoxicity	20170120	20170120_EUTox_UKN3a72h_PlateIII	UKN	University of Konstanz	Marcel Leist	Alice Krebs	marcel.leist@uni-konstanz.de	Clofibrate	2-(4-Chlorophenoxy)-2-methylpropionic acid ethyl ester; Ethyl 2-(4-chlorophenoxy)-2-methylpropionate; Ethyl 2-(4-chlorophenoxy)isobutyrate	637-07-0 	CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1	Simga	C6643	n.a.	liquid	4°C	DMSO	100	mM	aliquots stored at -80°C	test	human	brain	2D	monoculture	differentiation	9day differentiation	cell	cell line	LUHMES	SGJD working stock 2016	NA	< 16	female	yes	138000 cells/cm2	18 h 	single dose	medium	single addition	72	h	NA	6.9	-log(M)	96-well	Sarsted	NA	PLO, fibronectin	NA	Advanced DMEM/F-12	Thermo Fisher Scientific	NA	NA	NA	NA	cAMP	Sigma-Aldrich	100	mM	GDNF	R&D Systems	20	µg/ml	tetracyclin	Sigma-Aldrich	1	mg/ml	N2	Invitrogen	100	x	glutamine	Sigma-Aldrich	200	mM	0.1	Sigma-Aldrich	Stack	373	2	3	2	Hoechst staining/Co-staining Hoechst and Calcein	viability	viability	image-based	97.21886856			neurite area	neurite area	functional readout	image-based	98.61343		
373_3	UKN3a_NeuroTox_LUH_neurite_72h_d5	Neuro	Cytotoxicity	20170120	20170120_EUTox_UKN3a72h_PlateIII	UKN	University of Konstanz	Marcel Leist	Alice Krebs	marcel.leist@uni-konstanz.de	Clofibrate	2-(4-Chlorophenoxy)-2-methylpropionic acid ethyl ester; Ethyl 2-(4-chlorophenoxy)-2-methylpropionate; Ethyl 2-(4-chlorophenoxy)isobutyrate	637-07-0 	CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1	Simga	C6643	n.a.	liquid	4°C	DMSO	100	mM	aliquots stored at -80°C	test	human	brain	2D	monoculture	differentiation	9day differentiation	cell	cell line	LUHMES	SGJD working stock 2016	NA	< 16	female	yes	138000 cells/cm2	18 h 	single dose	medium	single addition	72	h	NA	6.9	-log(M)	96-well	Sarsted	NA	PLO, fibronectin	NA	Advanced DMEM/F-12	Thermo Fisher Scientific	NA	NA	NA	NA	cAMP	Sigma-Aldrich	100	mM	GDNF	R&D Systems	20	µg/ml	tetracyclin	Sigma-Aldrich	1	mg/ml	N2	Invitrogen	100	x	glutamine	Sigma-Aldrich	200	mM	0.1	Sigma-Aldrich	Stack	373	2	3	2	Hoechst staining/Co-staining Hoechst and Calcein	viability	viability	image-based	82.5080298			neurite area	neurite area	functional readout	image-based	81.62907		
625_1	UKN3a_NeuroTox_LUH_neurite_72h_d5	Neuro	Cytotoxicity	20170122	20170122_EUTox_UKN3a72h_PlateIII	UKN	University of Konstanz	Marcel Leist	Alice Krebs	marcel.leist@uni-konstanz.de	Clofibrate	2-(4-Chlorophenoxy)-2-methylpropionic acid ethyl ester; Ethyl 2-(4-chlorophenoxy)-2-methylpropionate; Ethyl 2-(4-chlorophenoxy)isobutyrate	637-07-0 	CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1	Simga	C6643	n.a.	liquid	4°C	DMSO	100	mM	aliquots stored at -80°C	test	human	brain	2D	monoculture	differentiation	9day differentiation	cell	cell line	LUHMES	SGJD working stock 2016	NA	< 16	female	yes	138000 cells/cm2	18 h 	single dose	medium	single addition	72	h	NA	6.9	-log(M)	96-well	Sarsted	NA	PLO, fibronectin	NA	Advanced DMEM/F-12	Thermo Fisher Scientific	NA	NA	NA	NA	cAMP	Sigma-Aldrich	100	mM	GDNF	R&D Systems	20	µg/ml	tetracyclin	Sigma-Aldrich	1	mg/ml	N2	Invitrogen	100	x	glutamine	Sigma-Aldrich	200	mM	0.1	Sigma-Aldrich	Stack	625	3	3	2	Hoechst staining/Co-staining Hoechst and Calcein	viability	viability	image-based	84.379389			neurite area	neurite area	functional readout	image-based	99.80896		
625_2	UKN3a_NeuroTox_LUH_neurite_72h_d5	Neuro	Cytotoxicity	20170122	20170122_EUTox_UKN3a72h_PlateIII	UKN	University of Konstanz	Marcel Leist	Alice Krebs	marcel.leist@uni-konstanz.de	Clofibrate	2-(4-Chlorophenoxy)-2-methylpropionic acid ethyl ester; Ethyl 2-(4-chlorophenoxy)-2-methylpropionate; Ethyl 2-(4-chlorophenoxy)isobutyrate	637-07-0 	CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1	Simga	C6643	n.a.	liquid	4°C	DMSO	100	mM	aliquots stored at -80°C	test	human	brain	2D	monoculture	differentiation	9day differentiation	cell	cell line	LUHMES	SGJD working stock 2016	NA	< 16	female	yes	138000 cells/cm2	18 h 	single dose	medium	single addition	72	h	NA	6.9	-log(M)	96-well	Sarsted	NA	PLO, fibronectin	NA	Advanced DMEM/F-12	Thermo Fisher Scientific	NA	NA	NA	NA	cAMP	Sigma-Aldrich	100	mM	GDNF	R&D Systems	20	µg/ml	tetracyclin	Sigma-Aldrich	1	mg/ml	N2	Invitrogen	100	x	glutamine	Sigma-Aldrich	200	mM	0.1	Sigma-Aldrich	Stack	625	3	3	2	Hoechst staining/Co-staining Hoechst and Calcein	viability	viability	image-based	91.77966336			neurite area	neurite area	functional readout	image-based	106.953		
625_3	UKN3a_NeuroTox_LUH_neurite_72h_d5	Neuro	Cytotoxicity	20170122	20170122_EUTox_UKN3a72h_PlateIII	UKN	University of Konstanz	Marcel Leist	Alice Krebs	marcel.leist@uni-konstanz.de	Clofibrate	2-(4-Chlorophenoxy)-2-methylpropionic acid ethyl ester; Ethyl 2-(4-chlorophenoxy)-2-methylpropionate; Ethyl 2-(4-chlorophenoxy)isobutyrate	637-07-0 	CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1	Simga	C6643	n.a.	liquid	4°C	DMSO	100	mM	aliquots stored at -80°C	test	human	brain	2D	monoculture	differentiation	9day differentiation	cell	cell line	LUHMES	SGJD working stock 2016	NA	< 16	female	yes	138000 cells/cm2	18 h 	single dose	medium	single addition	72	h	NA	6.9	-log(M)	96-well	Sarsted	NA	PLO, fibronectin	NA	Advanced DMEM/F-12	Thermo Fisher Scientific	NA	NA	NA	NA	cAMP	Sigma-Aldrich	100	mM	GDNF	R&D Systems	20	µg/ml	tetracyclin	Sigma-Aldrich	1	mg/ml	N2	Invitrogen	100	x	glutamine	Sigma-Aldrich	200	mM	0.1	Sigma-Aldrich	Stack	625	3	3	2	Hoechst staining/Co-staining Hoechst and Calcein	viability	viability	image-based	99.66037366			neurite area	neurite area	functional readout	image-based	96.39859		
877_1	UKN3a_NeuroTox_LUH_neurite_72h_d5	Neuro	Cytotoxicity	20170123	20170123_EUTox_UKN3a72h_PlateIII	UKN	University of Konstanz	Marcel Leist	Alice Krebs	marcel.leist@uni-konstanz.de	Clofibrate	2-(4-Chlorophenoxy)-2-methylpropionic acid ethyl ester; Ethyl 2-(4-chlorophenoxy)-2-methylpropionate; Ethyl 2-(4-chlorophenoxy)isobutyrate	637-07-0 	CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1	Simga	C6643	n.a.	liquid	4°C	DMSO	100	mM	aliquots stored at -80°C	test	human	brain	2D	monoculture	differentiation	9day differentiation	cell	cell line	LUHMES	SGJD working stock 2016	NA	< 16	female	yes	138000 cells/cm2	18 h 	single dose	medium	single addition	72	h	NA	6.9	-log(M)	96-well	Sarsted	NA	PLO, fibronectin	NA	Advanced DMEM/F-12	Thermo Fisher Scientific	NA	NA	NA	NA	cAMP	Sigma-Aldrich	100	mM	GDNF	R&D Systems	20	µg/ml	tetracyclin	Sigma-Aldrich	1	mg/ml	N2	Invitrogen	100	x	glutamine	Sigma-Aldrich	200	mM	0.1	Sigma-Aldrich	Stack	877	4	3	2	Hoechst staining/Co-staining Hoechst and Calcein	viability	viability	image-based	101.4570761			neurite area	neurite area	functional readout	image-based	106.8497		
877_2	UKN3a_NeuroTox_LUH_neurite_72h_d5	Neuro	Cytotoxicity	20170123	20170123_EUTox_UKN3a72h_PlateIII	UKN	University of Konstanz	Marcel Leist	Alice Krebs	marcel.leist@uni-konstanz.de	Clofibrate	2-(4-Chlorophenoxy)-2-methylpropionic acid ethyl ester; Ethyl 2-(4-chlorophenoxy)-2-methylpropionate; Ethyl 2-(4-chlorophenoxy)isobutyrate	637-07-0 	CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1	Simga	C6643	n.a.	liquid	4°C	DMSO	100	mM	aliquots stored at -80°C	test	human	brain	2D	monoculture	differentiation	9day differentiation	cell	cell line	LUHMES	SGJD working stock 2016	NA	< 16	female	yes	138000 cells/cm2	18 h 	single dose	medium	single addition	72	h	NA	6.9	-log(M)	96-well	Sarsted	NA	PLO, fibronectin	NA	Advanced DMEM/F-12	Thermo Fisher Scientific	NA	NA	NA	NA	cAMP	Sigma-Aldrich	100	mM	GDNF	R&D Systems	20	µg/ml	tetracyclin	Sigma-Aldrich	1	mg/ml	N2	Invitrogen	100	x	glutamine	Sigma-Aldrich	200	mM	0.1	Sigma-Aldrich	Stack	877	4	3	2	Hoechst staining/Co-staining Hoechst and Calcein	viability	viability	image-based	102.8015062			neurite area	neurite area	functional readout	image-based	85.91928		
877_3	UKN3a_NeuroTox_LUH_neurite_72h_d5	Neuro	Cytotoxicity	20170123	20170123_EUTox_UKN3a72h_PlateIII	UKN	University of Konstanz	Marcel Leist	Alice Krebs	marcel.leist@uni-konstanz.de	Clofibrate	2-(4-Chlorophenoxy)-2-methylpropionic acid ethyl ester; Ethyl 2-(4-chlorophenoxy)-2-methylpropionate; Ethyl 2-(4-chlorophenoxy)isobutyrate	637-07-0 	CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1	Simga	C6643	n.a.	liquid	4°C	DMSO	100	mM	aliquots stored at -80°C	test	human	brain	2D	monoculture	differentiation	9day differentiation	cell	cell line	LUHMES	SGJD working stock 2016	NA	< 16	female	yes	138000 cells/cm2	18 h 	single dose	medium	single addition	72	h	NA	6.9	-log(M)	96-well	Sarsted	NA	PLO, fibronectin	NA	Advanced DMEM/F-12	Thermo Fisher Scientific	NA	NA	NA	NA	cAMP	Sigma-Aldrich	100	mM	GDNF	R&D Systems	20	µg/ml	tetracyclin	Sigma-Aldrich	1	mg/ml	N2	Invitrogen	100	x	glutamine	Sigma-Aldrich	200	mM	0.1	Sigma-Aldrich	Stack	877	4	3	2	Hoechst staining/Co-staining Hoechst and Calcein	viability	viability	image-based	102.0973956			neurite area	neurite area	functional readout	image-based	89.86242		
122_1	UKN3a_NeuroTox_LUH_neurite_72h_d5	Neuro	Cytotoxicity	20161202	20161202_EUTox_UKN3a72h_PlateIII	UKN	University of Konstanz	Marcel Leist	Alice Krebs	marcel.leist@uni-konstanz.de	Clofibrate	2-(4-Chlorophenoxy)-2-methylpropionic acid ethyl ester; Ethyl 2-(4-chlorophenoxy)-2-methylpropionate; Ethyl 2-(4-chlorophenoxy)isobutyrate	637-07-0 	CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1	Simga	C6643	n.a.	liquid	4°C	DMSO	100	mM	aliquots stored at -80°C	test	human	brain	2D	monoculture	differentiation	9day differentiation	cell	cell line	LUHMES	SGJD working stock 2016	NA	< 16	female	yes	138000 cells/cm2	18 h 	single dose	medium	single addition	72	h	NA	7.3	-log(M)	96-well	Sarsted	NA	PLO, fibronectin	NA	Advanced DMEM/F-12	Thermo Fisher Scientific	NA	NA	NA	NA	cAMP	Sigma-Aldrich	100	mM	GDNF	R&D Systems	20	µg/ml	tetracyclin	Sigma-Aldrich	1	mg/ml	N2	Invitrogen	100	x	glutamine	Sigma-Aldrich	200	mM	0.1	Sigma-Aldrich	Stack	122	1	3	2	Hoechst staining/Co-staining Hoechst and Calcein	viability	viability	image-based	98.52264358			neurite area	neurite area	functional readout	image-based	99.30529		
122_2	UKN3a_NeuroTox_LUH_neurite_72h_d5	Neuro	Cytotoxicity	20161202	20161202_EUTox_UKN3a72h_PlateIII	UKN	University of Konstanz	Marcel Leist	Alice Krebs	marcel.leist@uni-konstanz.de	Clofibrate	2-(4-Chlorophenoxy)-2-methylpropionic acid ethyl ester; Ethyl 2-(4-chlorophenoxy)-2-methylpropionate; Ethyl 2-(4-chlorophenoxy)isobutyrate	637-07-0 	CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1	Simga	C6643	n.a.	liquid	4°C	DMSO	100	mM	aliquots stored at -80°C	test	human	brain	2D	monoculture	differentiation	9day differentiation	cell	cell line	LUHMES	SGJD working stock 2016	NA	< 16	female	yes	138000 cells/cm2	18 h 	single dose	medium	single addition	72	h	NA	7.3	-log(M)	96-well	Sarsted	NA	PLO, fibronectin	NA	Advanced DMEM/F-12	Thermo Fisher Scientific	NA	NA	NA	NA	cAMP	Sigma-Aldrich	100	mM	GDNF	R&D Systems	20	µg/ml	tetracyclin	Sigma-Aldrich	1	mg/ml	N2	Invitrogen	100	x	glutamine	Sigma-Aldrich	200	mM	0.1	Sigma-Aldrich	Stack	122	1	3	2	Hoechst staining/Co-staining Hoechst and Calcein	viability	viability	image-based	98.68512503			neurite area	neurite area	functional readout	image-based	89.43013		
122_3	UKN3a_NeuroTox_LUH_neurite_72h_d5	Neuro	Cytotoxicity	20161202	20161202_EUTox_UKN3a72h_PlateIII	UKN	University of Konstanz	Marcel Leist	Alice Krebs	marcel.leist@uni-konstanz.de	Clofibrate	2-(4-Chlorophenoxy)-2-methylpropionic acid ethyl ester; Ethyl 2-(4-chlorophenoxy)-2-methylpropionate; Ethyl 2-(4-chlorophenoxy)isobutyrate	637-07-0 	CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1	Simga	C6643	n.a.	liquid	4°C	DMSO	100	mM	aliquots stored at -80°C	test	human	brain	2D	monoculture	differentiation	9day differentiation	cell	cell line	LUHMES	SGJD working stock 2016	NA	< 16	female	yes	138000 cells/cm2	18 h 	single dose	medium	single addition	72	h	NA	7.3	-log(M)	96-well	Sarsted	NA	PLO, fibronectin	NA	Advanced DMEM/F-12	Thermo Fisher Scientific	NA	NA	NA	NA	cAMP	Sigma-Aldrich	100	mM	GDNF	R&D Systems	20	µg/ml	tetracyclin	Sigma-Aldrich	1	mg/ml	N2	Invitrogen	100	x	glutamine	Sigma-Aldrich	200	mM	0.1	Sigma-Aldrich	Stack	122	1	3	2	Hoechst staining/Co-staining Hoechst and Calcein	viability	viability	image-based	98.95109168			neurite area	neurite area	functional readout	image-based	90.53406		
374_1	UKN3a_NeuroTox_LUH_neurite_72h_d5	Neuro	Cytotoxicity	20170120	20170120_EUTox_UKN3a72h_PlateIII	UKN	University of Konstanz	Marcel Leist	Alice Krebs	marcel.leist@uni-konstanz.de	Clofibrate	2-(4-Chlorophenoxy)-2-methylpropionic acid ethyl ester; Ethyl 2-(4-chlorophenoxy)-2-methylpropionate; Ethyl 2-(4-chlorophenoxy)isobutyrate	637-07-0 	CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1	Simga	C6643	n.a.	liquid	4°C	DMSO	100	mM	aliquots stored at -80°C	test	human	brain	2D	monoculture	differentiation	9day differentiation	cell	cell line	LUHMES	SGJD working stock 2016	NA	< 16	female	yes	138000 cells/cm2	18 h 	single dose	medium	single addition	72	h	NA	7.3	-log(M)	96-well	Sarsted	NA	PLO, fibronectin	NA	Advanced DMEM/F-12	Thermo Fisher Scientific	NA	NA	NA	NA	cAMP	Sigma-Aldrich	100	mM	GDNF	R&D Systems	20	µg/ml	tetracyclin	Sigma-Aldrich	1	mg/ml	N2	Invitrogen	100	x	glutamine	Sigma-Aldrich	200	mM	0.1	Sigma-Aldrich	Stack	374	2	3	2	Hoechst staining/Co-staining Hoechst and Calcein	viability	viability	image-based	100.2062442			neurite area	neurite area	functional readout	image-based	92.26554		
374_2	UKN3a_NeuroTox_LUH_neurite_72h_d5	Neuro	Cytotoxicity	20170120	20170120_EUTox_UKN3a72h_PlateIII	UKN	University of Konstanz	Marcel Leist	Alice Krebs	marcel.leist@uni-konstanz.de	Clofibrate	2-(4-Chlorophenoxy)-2-methylpropionic acid ethyl ester; Ethyl 2-(4-chlorophenoxy)-2-methylpropionate; Ethyl 2-(4-chlorophenoxy)isobutyrate	637-07-0 	CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1	Simga	C6643	n.a.	liquid	4°C	DMSO	100	mM	aliquots stored at -80°C	test	human	brain	2D	monoculture	differentiation	9day differentiation	cell	cell line	LUHMES	SGJD working stock 2016	NA	< 16	female	yes	138000 cells/cm2	18 h 	single dose	medium	single addition	72	h	NA	7.3	-log(M)	96-well	Sarsted	NA	PLO, fibronectin	NA	Advanced DMEM/F-12	Thermo Fisher Scientific	NA	NA	NA	NA	cAMP	Sigma-Aldrich	100	mM	GDNF	R&D Systems	20	µg/ml	tetracyclin	Sigma-Aldrich	1	mg/ml	N2	Invitrogen	100	x	glutamine	Sigma-Aldrich	200	mM	0.1	Sigma-Aldrich	Stack	374	2	3	2	Hoechst staining/Co-staining Hoechst and Calcein	viability	viability	image-based	87.02927957			neurite area	neurite area	functional readout	image-based	85.8681		
374_3	UKN3a_NeuroTox_LUH_neurite_72h_d5	Neuro	Cytotoxicity	20170120	20170120_EUTox_UKN3a72h_PlateIII	UKN	University of Konstanz	Marcel Leist	Alice Krebs	marcel.leist@uni-konstanz.de	Clofibrate	2-(4-Chlorophenoxy)-2-methylpropionic acid ethyl ester; Ethyl 2-(4-chlorophenoxy)-2-methylpropionate; Ethyl 2-(4-chlorophenoxy)isobutyrate	637-07-0 	CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1	Simga	C6643	n.a.	liquid	4°C	DMSO	100	mM	aliquots stored at -80°C	test	human	brain	2D	monoculture	differentiation	9day differentiation	cell	cell line	LUHMES	SGJD working stock 2016	NA	< 16	female	yes	138000 cells/cm2	18 h 	single dose	medium	single addition	72	h	NA	7.3	-log(M)	96-well	Sarsted	NA	PLO, fibronectin	NA	Advanced DMEM/F-12	Thermo Fisher Scientific	NA	NA	NA	NA	cAMP	Sigma-Aldrich	100	mM	GDNF	R&D Systems	20	µg/ml	tetracyclin	Sigma-Aldrich	1	mg/ml	N2	Invitrogen	100	x	glutamine	Sigma-Aldrich	200	mM	0.1	Sigma-Aldrich	Stack	374	2	3	2	Hoechst staining/Co-staining Hoechst and Calcein	viability	viability	image-based	95.62490548			neurite area	neurite area	functional readout	image-based	104.3213		
626_1	UKN3a_NeuroTox_LUH_neurite_72h_d5	Neuro	Cytotoxicity	20170122	20170122_EUTox_UKN3a72h_PlateIII	UKN	University of Konstanz	Marcel Leist	Alice Krebs	marcel.leist@uni-konstanz.de	Clofibrate	2-(4-Chlorophenoxy)-2-methylpropionic acid ethyl ester; Ethyl 2-(4-chlorophenoxy)-2-methylpropionate; Ethyl 2-(4-chlorophenoxy)isobutyrate	637-07-0 	CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1	Simga	C6643	n.a.	liquid	4°C	DMSO	100	mM	aliquots stored at -80°C	test	human	brain	2D	monoculture	differentiation	9day differentiation	cell	cell line	LUHMES	SGJD working stock 2016	NA	< 16	female	yes	138000 cells/cm2	18 h 	single dose	medium	single addition	72	h	NA	7.3	-log(M)	96-well	Sarsted	NA	PLO, fibronectin	NA	Advanced DMEM/F-12	Thermo Fisher Scientific	NA	NA	NA	NA	cAMP	Sigma-Aldrich	100	mM	GDNF	R&D Systems	20	µg/ml	tetracyclin	Sigma-Aldrich	1	mg/ml	N2	Invitrogen	100	x	glutamine	Sigma-Aldrich	200	mM	0.1	Sigma-Aldrich	Stack	626	3	3	2	Hoechst staining/Co-staining Hoechst and Calcein	viability	viability	image-based	100.4414521			neurite area	neurite area	functional readout	image-based	94.53186		
626_2	UKN3a_NeuroTox_LUH_neurite_72h_d5	Neuro	Cytotoxicity	20170122	20170122_EUTox_UKN3a72h_PlateIII	UKN	University of Konstanz	Marcel Leist	Alice Krebs	marcel.leist@uni-konstanz.de	Clofibrate	2-(4-Chlorophenoxy)-2-methylpropionic acid ethyl ester; Ethyl 2-(4-chlorophenoxy)-2-methylpropionate; Ethyl 2-(4-chlorophenoxy)isobutyrate	637-07-0 	CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1	Simga	C6643	n.a.	liquid	4°C	DMSO	100	mM	aliquots stored at -80°C	test	human	brain	2D	monoculture	differentiation	9day differentiation	cell	cell line	LUHMES	SGJD working stock 2016	NA	< 16	female	yes	138000 cells/cm2	18 h 	single dose	medium	single addition	72	h	NA	7.3	-log(M)	96-well	Sarsted	NA	PLO, fibronectin	NA	Advanced DMEM/F-12	Thermo Fisher Scientific	NA	NA	NA	NA	cAMP	Sigma-Aldrich	100	mM	GDNF	R&D Systems	20	µg/ml	tetracyclin	Sigma-Aldrich	1	mg/ml	N2	Invitrogen	100	x	glutamine	Sigma-Aldrich	200	mM	0.1	Sigma-Aldrich	Stack	626	3	3	2	Hoechst staining/Co-staining Hoechst and Calcein	viability	viability	image-based	89.92422469			neurite area	neurite area	functional readout	image-based	117.0785		
626_3	UKN3a_NeuroTox_LUH_neurite_72h_d5	Neuro	Cytotoxicity	20170122	20170122_EUTox_UKN3a72h_PlateIII	UKN	University of Konstanz	Marcel Leist	Alice Krebs	marcel.leist@uni-konstanz.de	Clofibrate	2-(4-Chlorophenoxy)-2-methylpropionic acid ethyl ester; Ethyl 2-(4-chlorophenoxy)-2-methylpropionate; Ethyl 2-(4-chlorophenoxy)isobutyrate	637-07-0 	CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1	Simga	C6643	n.a.	liquid	4°C	DMSO	100	mM	aliquots stored at -80°C	test	human	brain	2D	monoculture	differentiation	9day differentiation	cell	cell line	LUHMES	SGJD working stock 2016	NA	< 16	female	yes	138000 cells/cm2	18 h 	single dose	medium	single addition	72	h	NA	7.3	-log(M)	96-well	Sarsted	NA	PLO, fibronectin	NA	Advanced DMEM/F-12	Thermo Fisher Scientific	NA	NA	NA	NA	cAMP	Sigma-Aldrich	100	mM	GDNF	R&D Systems	20	µg/ml	tetracyclin	Sigma-Aldrich	1	mg/ml	N2	Invitrogen	100	x	glutamine	Sigma-Aldrich	200	mM	0.1	Sigma-Aldrich	Stack	626	3	3	2	Hoechst staining/Co-staining Hoechst and Calcein	viability	viability	image-based	99.31974056			neurite area	neurite area	functional readout	image-based	106.9496		
