Sample ID	Method name	Toxicity domain	Information domain	Date	Experiment ID	Organization abbreviation	Organisation full name	Name of PI	Person entering data	E-mail	Compound	Compound name of actual form used	CAS Number	SMILES	Supplier	Order  number	Lot number	Compound  form	Storage temperature  of unsolved compound	Stock solvent	Stock concentration	Stock concentration unit	Stock aliquot storage	Sample type	Organism	Organ	Dimension	Heterogeneity	Dynamics	Differentiation status	Complexity	Cell type	Cell name	Cell donor or lot	Cell batch	Cell passage	Sex	Contact inhibition	Seeding density	Population doubling time	Treatment modality	Dosage	Dose maintenance	Exposure time	Exposure time unit	Treatment scheme	Concentration	Concentration Unit	Plate format	Plate manufacturer	Cell pre-treatment	Coating	Coating lot	Medium	Medium provider	Medium lot	% Serum	Serum provider	Serum lot	Medium additive 1	Additive 1 provider	Additive 1 concentration	Additive 1 concentration unit	Medium additive 2	Additive 2 provider	Additive 2 concentration	Additive 2 concentration unit	Medium additive 3	Additive 3 provider	Additive 3 concentration	Additive 3 concentration unit	Medium additive 4	Additive 4 provider	Additive 4 concentration	Additive 4 concentration unit	Medium additive 5	Additive 5 provider	Additive 5 concentration	Additive 5 concentration unit	% DMSO	DMSO provider	Platewise or stack	Group ID	Biological replicate	Technical replicates	Number of Endpoints	Endpoint 2/1 measure	Endpoint 2/1 definition	Endpoint 2/1 type	Endpoint 2/1 readout method	Endpoint 2/1 normalized	Endpoint 2/1 mean	Endpoint 2/1 standard deviation	Endpoint 3 measure	Endpoint 3 definition	Endpoint 3 type	Endpoint 3 readout method	Endpoint 3 normalized	Endpoint 3 mean	Endpoint 3 standard diviation
928_3	UKN3a_NeuroTox_LUH_neurite_72h_d5	Neuro	Cytotoxicity	20170123	20170123_EUTox_UKN3a72h_PlateIV	UKN	University of Konstanz	Marcel Leist	Alice Krebs	marcel.leist@uni-konstanz.de	Ibuprofen	Ibuprofen	15687-27-1 	CC(C)Cc1ccc(cc1)C(C)C(O)=O	Sigma	I7905	n.a.	powder	RT	DMSO	100	mM	aliquots stored at -80°C	test	human	brain	2D	monoculture	differentiation	9day differentiation	cell	cell line	LUHMES	SGJD working stock 2016	NA	< 16	female	yes	138000 cells/cm2	18 h 	single dose	medium	single addition	72	h	NA	6.4	-log(M)	96-well	Sarsted	NA	PLO, fibronectin	NA	Advanced DMEM/F-12	Thermo Fisher Scientific	NA	NA	NA	NA	cAMP	Sigma-Aldrich	100	mM	GDNF	R&D Systems	20	µg/ml	tetracyclin	Sigma-Aldrich	1	mg/ml	N2	Invitrogen	100	x	glutamine	Sigma-Aldrich	200	mM	0.1	Sigma-Aldrich	Stack	928	4	3	2	Hoechst staining/Co-staining Hoechst and Calcein	viability	viability	image-based	102.4922084			neurite area	neurite area	functional readout	image-based	104.3633		
173_1	UKN3a_NeuroTox_LUH_neurite_72h_d5	Neuro	Cytotoxicity	20161202	20161202_EUTox_UKN3a72h_PlateIV	UKN	University of Konstanz	Marcel Leist	Alice Krebs	marcel.leist@uni-konstanz.de	Ibuprofen	Ibuprofen	15687-27-1 	CC(C)Cc1ccc(cc1)C(C)C(O)=O	Sigma	I7905	n.a.	powder	RT	DMSO	100	mM	aliquots stored at -80°C	test	human	brain	2D	monoculture	differentiation	9day differentiation	cell	cell line	LUHMES	SGJD working stock 2016	NA	< 16	female	yes	138000 cells/cm2	18 h 	single dose	medium	single addition	72	h	NA	6.9	-log(M)	96-well	Sarsted	NA	PLO, fibronectin	NA	Advanced DMEM/F-12	Thermo Fisher Scientific	NA	NA	NA	NA	cAMP	Sigma-Aldrich	100	mM	GDNF	R&D Systems	20	µg/ml	tetracyclin	Sigma-Aldrich	1	mg/ml	N2	Invitrogen	100	x	glutamine	Sigma-Aldrich	200	mM	0.1	Sigma-Aldrich	Stack	173	1	3	2	Hoechst staining/Co-staining Hoechst and Calcein	viability	viability	image-based	100.6317034			neurite area	neurite area	functional readout	image-based	93.35296		
173_2	UKN3a_NeuroTox_LUH_neurite_72h_d5	Neuro	Cytotoxicity	20161202	20161202_EUTox_UKN3a72h_PlateIV	UKN	University of Konstanz	Marcel Leist	Alice Krebs	marcel.leist@uni-konstanz.de	Ibuprofen	Ibuprofen	15687-27-1 	CC(C)Cc1ccc(cc1)C(C)C(O)=O	Sigma	I7905	n.a.	powder	RT	DMSO	100	mM	aliquots stored at -80°C	test	human	brain	2D	monoculture	differentiation	9day differentiation	cell	cell line	LUHMES	SGJD working stock 2016	NA	< 16	female	yes	138000 cells/cm2	18 h 	single dose	medium	single addition	72	h	NA	6.9	-log(M)	96-well	Sarsted	NA	PLO, fibronectin	NA	Advanced DMEM/F-12	Thermo Fisher Scientific	NA	NA	NA	NA	cAMP	Sigma-Aldrich	100	mM	GDNF	R&D Systems	20	µg/ml	tetracyclin	Sigma-Aldrich	1	mg/ml	N2	Invitrogen	100	x	glutamine	Sigma-Aldrich	200	mM	0.1	Sigma-Aldrich	Stack	173	1	3	2	Hoechst staining/Co-staining Hoechst and Calcein	viability	viability	image-based	99.68507548			neurite area	neurite area	functional readout	image-based	87.78312		
173_3	UKN3a_NeuroTox_LUH_neurite_72h_d5	Neuro	Cytotoxicity	20161202	20161202_EUTox_UKN3a72h_PlateIV	UKN	University of Konstanz	Marcel Leist	Alice Krebs	marcel.leist@uni-konstanz.de	Ibuprofen	Ibuprofen	15687-27-1 	CC(C)Cc1ccc(cc1)C(C)C(O)=O	Sigma	I7905	n.a.	powder	RT	DMSO	100	mM	aliquots stored at -80°C	test	human	brain	2D	monoculture	differentiation	9day differentiation	cell	cell line	LUHMES	SGJD working stock 2016	NA	< 16	female	yes	138000 cells/cm2	18 h 	single dose	medium	single addition	72	h	NA	6.9	-log(M)	96-well	Sarsted	NA	PLO, fibronectin	NA	Advanced DMEM/F-12	Thermo Fisher Scientific	NA	NA	NA	NA	cAMP	Sigma-Aldrich	100	mM	GDNF	R&D Systems	20	µg/ml	tetracyclin	Sigma-Aldrich	1	mg/ml	N2	Invitrogen	100	x	glutamine	Sigma-Aldrich	200	mM	0.1	Sigma-Aldrich	Stack	173	1	3	2	Hoechst staining/Co-staining Hoechst and Calcein	viability	viability	image-based	101.5105481			neurite area	neurite area	functional readout	image-based	94.59577		
425_1	UKN3a_NeuroTox_LUH_neurite_72h_d5	Neuro	Cytotoxicity	20170120	20170120_EUTox_UKN3a72h_PlateIV	UKN	University of Konstanz	Marcel Leist	Alice Krebs	marcel.leist@uni-konstanz.de	Ibuprofen	Ibuprofen	15687-27-1 	CC(C)Cc1ccc(cc1)C(C)C(O)=O	Sigma	I7905	n.a.	powder	RT	DMSO	100	mM	aliquots stored at -80°C	test	human	brain	2D	monoculture	differentiation	9day differentiation	cell	cell line	LUHMES	SGJD working stock 2016	NA	< 16	female	yes	138000 cells/cm2	18 h 	single dose	medium	single addition	72	h	NA	6.9	-log(M)	96-well	Sarsted	NA	PLO, fibronectin	NA	Advanced DMEM/F-12	Thermo Fisher Scientific	NA	NA	NA	NA	cAMP	Sigma-Aldrich	100	mM	GDNF	R&D Systems	20	µg/ml	tetracyclin	Sigma-Aldrich	1	mg/ml	N2	Invitrogen	100	x	glutamine	Sigma-Aldrich	200	mM	0.1	Sigma-Aldrich	Stack	425	2	3	2	Hoechst staining/Co-staining Hoechst and Calcein	viability	viability	image-based	87.47740738			neurite area	neurite area	functional readout	image-based	88.06132		
425_2	UKN3a_NeuroTox_LUH_neurite_72h_d5	Neuro	Cytotoxicity	20170120	20170120_EUTox_UKN3a72h_PlateIV	UKN	University of Konstanz	Marcel Leist	Alice Krebs	marcel.leist@uni-konstanz.de	Ibuprofen	Ibuprofen	15687-27-1 	CC(C)Cc1ccc(cc1)C(C)C(O)=O	Sigma	I7905	n.a.	powder	RT	DMSO	100	mM	aliquots stored at -80°C	test	human	brain	2D	monoculture	differentiation	9day differentiation	cell	cell line	LUHMES	SGJD working stock 2016	NA	< 16	female	yes	138000 cells/cm2	18 h 	single dose	medium	single addition	72	h	NA	6.9	-log(M)	96-well	Sarsted	NA	PLO, fibronectin	NA	Advanced DMEM/F-12	Thermo Fisher Scientific	NA	NA	NA	NA	cAMP	Sigma-Aldrich	100	mM	GDNF	R&D Systems	20	µg/ml	tetracyclin	Sigma-Aldrich	1	mg/ml	N2	Invitrogen	100	x	glutamine	Sigma-Aldrich	200	mM	0.1	Sigma-Aldrich	Stack	425	2	3	2	Hoechst staining/Co-staining Hoechst and Calcein	viability	viability	image-based	103.3224614			neurite area	neurite area	functional readout	image-based	94.22148		
425_3	UKN3a_NeuroTox_LUH_neurite_72h_d5	Neuro	Cytotoxicity	20170120	20170120_EUTox_UKN3a72h_PlateIV	UKN	University of Konstanz	Marcel Leist	Alice Krebs	marcel.leist@uni-konstanz.de	Ibuprofen	Ibuprofen	15687-27-1 	CC(C)Cc1ccc(cc1)C(C)C(O)=O	Sigma	I7905	n.a.	powder	RT	DMSO	100	mM	aliquots stored at -80°C	test	human	brain	2D	monoculture	differentiation	9day differentiation	cell	cell line	LUHMES	SGJD working stock 2016	NA	< 16	female	yes	138000 cells/cm2	18 h 	single dose	medium	single addition	72	h	NA	6.9	-log(M)	96-well	Sarsted	NA	PLO, fibronectin	NA	Advanced DMEM/F-12	Thermo Fisher Scientific	NA	NA	NA	NA	cAMP	Sigma-Aldrich	100	mM	GDNF	R&D Systems	20	µg/ml	tetracyclin	Sigma-Aldrich	1	mg/ml	N2	Invitrogen	100	x	glutamine	Sigma-Aldrich	200	mM	0.1	Sigma-Aldrich	Stack	425	2	3	2	Hoechst staining/Co-staining Hoechst and Calcein	viability	viability	image-based	100			neurite area	neurite area	functional readout	image-based	97.13023		
677_1	UKN3a_NeuroTox_LUH_neurite_72h_d5	Neuro	Cytotoxicity	20170122	20170122_EUTox_UKN3a72h_PlateIV	UKN	University of Konstanz	Marcel Leist	Alice Krebs	marcel.leist@uni-konstanz.de	Ibuprofen	Ibuprofen	15687-27-1 	CC(C)Cc1ccc(cc1)C(C)C(O)=O	Sigma	I7905	n.a.	powder	RT	DMSO	100	mM	aliquots stored at -80°C	test	human	brain	2D	monoculture	differentiation	9day differentiation	cell	cell line	LUHMES	SGJD working stock 2016	NA	< 16	female	yes	138000 cells/cm2	18 h 	single dose	medium	single addition	72	h	NA	6.9	-log(M)	96-well	Sarsted	NA	PLO, fibronectin	NA	Advanced DMEM/F-12	Thermo Fisher Scientific	NA	NA	NA	NA	cAMP	Sigma-Aldrich	100	mM	GDNF	R&D Systems	20	µg/ml	tetracyclin	Sigma-Aldrich	1	mg/ml	N2	Invitrogen	100	x	glutamine	Sigma-Aldrich	200	mM	0.1	Sigma-Aldrich	Stack	677	3	3	2	Hoechst staining/Co-staining Hoechst and Calcein	viability	viability	image-based	96.17862399			neurite area	neurite area	functional readout	image-based	93.37262		
677_2	UKN3a_NeuroTox_LUH_neurite_72h_d5	Neuro	Cytotoxicity	20170122	20170122_EUTox_UKN3a72h_PlateIV	UKN	University of Konstanz	Marcel Leist	Alice Krebs	marcel.leist@uni-konstanz.de	Ibuprofen	Ibuprofen	15687-27-1 	CC(C)Cc1ccc(cc1)C(C)C(O)=O	Sigma	I7905	n.a.	powder	RT	DMSO	100	mM	aliquots stored at -80°C	test	human	brain	2D	monoculture	differentiation	9day differentiation	cell	cell line	LUHMES	SGJD working stock 2016	NA	< 16	female	yes	138000 cells/cm2	18 h 	single dose	medium	single addition	72	h	NA	6.9	-log(M)	96-well	Sarsted	NA	PLO, fibronectin	NA	Advanced DMEM/F-12	Thermo Fisher Scientific	NA	NA	NA	NA	cAMP	Sigma-Aldrich	100	mM	GDNF	R&D Systems	20	µg/ml	tetracyclin	Sigma-Aldrich	1	mg/ml	N2	Invitrogen	100	x	glutamine	Sigma-Aldrich	200	mM	0.1	Sigma-Aldrich	Stack	677	3	3	2	Hoechst staining/Co-staining Hoechst and Calcein	viability	viability	image-based	99.83080961			neurite area	neurite area	functional readout	image-based	100.8439		
677_3	UKN3a_NeuroTox_LUH_neurite_72h_d5	Neuro	Cytotoxicity	20170122	20170122_EUTox_UKN3a72h_PlateIV	UKN	University of Konstanz	Marcel Leist	Alice Krebs	marcel.leist@uni-konstanz.de	Ibuprofen	Ibuprofen	15687-27-1 	CC(C)Cc1ccc(cc1)C(C)C(O)=O	Sigma	I7905	n.a.	powder	RT	DMSO	100	mM	aliquots stored at -80°C	test	human	brain	2D	monoculture	differentiation	9day differentiation	cell	cell line	LUHMES	SGJD working stock 2016	NA	< 16	female	yes	138000 cells/cm2	18 h 	single dose	medium	single addition	72	h	NA	6.9	-log(M)	96-well	Sarsted	NA	PLO, fibronectin	NA	Advanced DMEM/F-12	Thermo Fisher Scientific	NA	NA	NA	NA	cAMP	Sigma-Aldrich	100	mM	GDNF	R&D Systems	20	µg/ml	tetracyclin	Sigma-Aldrich	1	mg/ml	N2	Invitrogen	100	x	glutamine	Sigma-Aldrich	200	mM	0.1	Sigma-Aldrich	Stack	677	3	3	2	Hoechst staining/Co-staining Hoechst and Calcein	viability	viability	image-based	100.974705			neurite area	neurite area	functional readout	image-based	98.927		
929_1	UKN3a_NeuroTox_LUH_neurite_72h_d5	Neuro	Cytotoxicity	20170123	20170123_EUTox_UKN3a72h_PlateIV	UKN	University of Konstanz	Marcel Leist	Alice Krebs	marcel.leist@uni-konstanz.de	Ibuprofen	Ibuprofen	15687-27-1 	CC(C)Cc1ccc(cc1)C(C)C(O)=O	Sigma	I7905	n.a.	powder	RT	DMSO	100	mM	aliquots stored at -80°C	test	human	brain	2D	monoculture	differentiation	9day differentiation	cell	cell line	LUHMES	SGJD working stock 2016	NA	< 16	female	yes	138000 cells/cm2	18 h 	single dose	medium	single addition	72	h	NA	6.9	-log(M)	96-well	Sarsted	NA	PLO, fibronectin	NA	Advanced DMEM/F-12	Thermo Fisher Scientific	NA	NA	NA	NA	cAMP	Sigma-Aldrich	100	mM	GDNF	R&D Systems	20	µg/ml	tetracyclin	Sigma-Aldrich	1	mg/ml	N2	Invitrogen	100	x	glutamine	Sigma-Aldrich	200	mM	0.1	Sigma-Aldrich	Stack	929	4	3	2	Hoechst staining/Co-staining Hoechst and Calcein	viability	viability	image-based	102.5992355			neurite area	neurite area	functional readout	image-based	89.61957		
929_2	UKN3a_NeuroTox_LUH_neurite_72h_d5	Neuro	Cytotoxicity	20170123	20170123_EUTox_UKN3a72h_PlateIV	UKN	University of Konstanz	Marcel Leist	Alice Krebs	marcel.leist@uni-konstanz.de	Ibuprofen	Ibuprofen	15687-27-1 	CC(C)Cc1ccc(cc1)C(C)C(O)=O	Sigma	I7905	n.a.	powder	RT	DMSO	100	mM	aliquots stored at -80°C	test	human	brain	2D	monoculture	differentiation	9day differentiation	cell	cell line	LUHMES	SGJD working stock 2016	NA	< 16	female	yes	138000 cells/cm2	18 h 	single dose	medium	single addition	72	h	NA	6.9	-log(M)	96-well	Sarsted	NA	PLO, fibronectin	NA	Advanced DMEM/F-12	Thermo Fisher Scientific	NA	NA	NA	NA	cAMP	Sigma-Aldrich	100	mM	GDNF	R&D Systems	20	µg/ml	tetracyclin	Sigma-Aldrich	1	mg/ml	N2	Invitrogen	100	x	glutamine	Sigma-Aldrich	200	mM	0.1	Sigma-Aldrich	Stack	929	4	3	2	Hoechst staining/Co-staining Hoechst and Calcein	viability	viability	image-based	100.380731			neurite area	neurite area	functional readout	image-based	93.81658		
929_3	UKN3a_NeuroTox_LUH_neurite_72h_d5	Neuro	Cytotoxicity	20170123	20170123_EUTox_UKN3a72h_PlateIV	UKN	University of Konstanz	Marcel Leist	Alice Krebs	marcel.leist@uni-konstanz.de	Ibuprofen	Ibuprofen	15687-27-1 	CC(C)Cc1ccc(cc1)C(C)C(O)=O	Sigma	I7905	n.a.	powder	RT	DMSO	100	mM	aliquots stored at -80°C	test	human	brain	2D	monoculture	differentiation	9day differentiation	cell	cell line	LUHMES	SGJD working stock 2016	NA	< 16	female	yes	138000 cells/cm2	18 h 	single dose	medium	single addition	72	h	NA	6.9	-log(M)	96-well	Sarsted	NA	PLO, fibronectin	NA	Advanced DMEM/F-12	Thermo Fisher Scientific	NA	NA	NA	NA	cAMP	Sigma-Aldrich	100	mM	GDNF	R&D Systems	20	µg/ml	tetracyclin	Sigma-Aldrich	1	mg/ml	N2	Invitrogen	100	x	glutamine	Sigma-Aldrich	200	mM	0.1	Sigma-Aldrich	Stack	929	4	3	2	Hoechst staining/Co-staining Hoechst and Calcein	viability	viability	image-based	99.82461106			neurite area	neurite area	functional readout	image-based	92.81852		
174_1	UKN3a_NeuroTox_LUH_neurite_72h_d5	Neuro	Cytotoxicity	20161202	20161202_EUTox_UKN3a72h_PlateIV	UKN	University of Konstanz	Marcel Leist	Alice Krebs	marcel.leist@uni-konstanz.de	Ibuprofen	Ibuprofen	15687-27-1 	CC(C)Cc1ccc(cc1)C(C)C(O)=O	Sigma	I7905	n.a.	powder	RT	DMSO	100	mM	aliquots stored at -80°C	test	human	brain	2D	monoculture	differentiation	9day differentiation	cell	cell line	LUHMES	SGJD working stock 2016	NA	< 16	female	yes	138000 cells/cm2	18 h 	single dose	medium	single addition	72	h	NA	7.3	-log(M)	96-well	Sarsted	NA	PLO, fibronectin	NA	Advanced DMEM/F-12	Thermo Fisher Scientific	NA	NA	NA	NA	cAMP	Sigma-Aldrich	100	mM	GDNF	R&D Systems	20	µg/ml	tetracyclin	Sigma-Aldrich	1	mg/ml	N2	Invitrogen	100	x	glutamine	Sigma-Aldrich	200	mM	0.1	Sigma-Aldrich	Stack	174	1	3	2	Hoechst staining/Co-staining Hoechst and Calcein	viability	viability	image-based	100.5917009			neurite area	neurite area	functional readout	image-based	101.5191		
174_2	UKN3a_NeuroTox_LUH_neurite_72h_d5	Neuro	Cytotoxicity	20161202	20161202_EUTox_UKN3a72h_PlateIV	UKN	University of Konstanz	Marcel Leist	Alice Krebs	marcel.leist@uni-konstanz.de	Ibuprofen	Ibuprofen	15687-27-1 	CC(C)Cc1ccc(cc1)C(C)C(O)=O	Sigma	I7905	n.a.	powder	RT	DMSO	100	mM	aliquots stored at -80°C	test	human	brain	2D	monoculture	differentiation	9day differentiation	cell	cell line	LUHMES	SGJD working stock 2016	NA	< 16	female	yes	138000 cells/cm2	18 h 	single dose	medium	single addition	72	h	NA	7.3	-log(M)	96-well	Sarsted	NA	PLO, fibronectin	NA	Advanced DMEM/F-12	Thermo Fisher Scientific	NA	NA	NA	NA	cAMP	Sigma-Aldrich	100	mM	GDNF	R&D Systems	20	µg/ml	tetracyclin	Sigma-Aldrich	1	mg/ml	N2	Invitrogen	100	x	glutamine	Sigma-Aldrich	200	mM	0.1	Sigma-Aldrich	Stack	174	1	3	2	Hoechst staining/Co-staining Hoechst and Calcein	viability	viability	image-based	99.46344188			neurite area	neurite area	functional readout	image-based	92.82118		
174_3	UKN3a_NeuroTox_LUH_neurite_72h_d5	Neuro	Cytotoxicity	20161202	20161202_EUTox_UKN3a72h_PlateIV	UKN	University of Konstanz	Marcel Leist	Alice Krebs	marcel.leist@uni-konstanz.de	Ibuprofen	Ibuprofen	15687-27-1 	CC(C)Cc1ccc(cc1)C(C)C(O)=O	Sigma	I7905	n.a.	powder	RT	DMSO	100	mM	aliquots stored at -80°C	test	human	brain	2D	monoculture	differentiation	9day differentiation	cell	cell line	LUHMES	SGJD working stock 2016	NA	< 16	female	yes	138000 cells/cm2	18 h 	single dose	medium	single addition	72	h	NA	7.3	-log(M)	96-well	Sarsted	NA	PLO, fibronectin	NA	Advanced DMEM/F-12	Thermo Fisher Scientific	NA	NA	NA	NA	cAMP	Sigma-Aldrich	100	mM	GDNF	R&D Systems	20	µg/ml	tetracyclin	Sigma-Aldrich	1	mg/ml	N2	Invitrogen	100	x	glutamine	Sigma-Aldrich	200	mM	0.1	Sigma-Aldrich	Stack	174	1	3	2	Hoechst staining/Co-staining Hoechst and Calcein	viability	viability	image-based	101.2138923			neurite area	neurite area	functional readout	image-based	95.02361		
426_1	UKN3a_NeuroTox_LUH_neurite_72h_d5	Neuro	Cytotoxicity	20170120	20170120_EUTox_UKN3a72h_PlateIV	UKN	University of Konstanz	Marcel Leist	Alice Krebs	marcel.leist@uni-konstanz.de	Ibuprofen	Ibuprofen	15687-27-1 	CC(C)Cc1ccc(cc1)C(C)C(O)=O	Sigma	I7905	n.a.	powder	RT	DMSO	100	mM	aliquots stored at -80°C	test	human	brain	2D	monoculture	differentiation	9day differentiation	cell	cell line	LUHMES	SGJD working stock 2016	NA	< 16	female	yes	138000 cells/cm2	18 h 	single dose	medium	single addition	72	h	NA	7.3	-log(M)	96-well	Sarsted	NA	PLO, fibronectin	NA	Advanced DMEM/F-12	Thermo Fisher Scientific	NA	NA	NA	NA	cAMP	Sigma-Aldrich	100	mM	GDNF	R&D Systems	20	µg/ml	tetracyclin	Sigma-Aldrich	1	mg/ml	N2	Invitrogen	100	x	glutamine	Sigma-Aldrich	200	mM	0.1	Sigma-Aldrich	Stack	426	2	3	2	Hoechst staining/Co-staining Hoechst and Calcein	viability	viability	image-based	97.4443056			neurite area	neurite area	functional readout	image-based	98.55733		
426_2	UKN3a_NeuroTox_LUH_neurite_72h_d5	Neuro	Cytotoxicity	20170120	20170120_EUTox_UKN3a72h_PlateIV	UKN	University of Konstanz	Marcel Leist	Alice Krebs	marcel.leist@uni-konstanz.de	Ibuprofen	Ibuprofen	15687-27-1 	CC(C)Cc1ccc(cc1)C(C)C(O)=O	Sigma	I7905	n.a.	powder	RT	DMSO	100	mM	aliquots stored at -80°C	test	human	brain	2D	monoculture	differentiation	9day differentiation	cell	cell line	LUHMES	SGJD working stock 2016	NA	< 16	female	yes	138000 cells/cm2	18 h 	single dose	medium	single addition	72	h	NA	7.3	-log(M)	96-well	Sarsted	NA	PLO, fibronectin	NA	Advanced DMEM/F-12	Thermo Fisher Scientific	NA	NA	NA	NA	cAMP	Sigma-Aldrich	100	mM	GDNF	R&D Systems	20	µg/ml	tetracyclin	Sigma-Aldrich	1	mg/ml	N2	Invitrogen	100	x	glutamine	Sigma-Aldrich	200	mM	0.1	Sigma-Aldrich	Stack	426	2	3	2	Hoechst staining/Co-staining Hoechst and Calcein	viability	viability	image-based	104.3417613			neurite area	neurite area	functional readout	image-based	101.346		
426_3	UKN3a_NeuroTox_LUH_neurite_72h_d5	Neuro	Cytotoxicity	20170120	20170120_EUTox_UKN3a72h_PlateIV	UKN	University of Konstanz	Marcel Leist	Alice Krebs	marcel.leist@uni-konstanz.de	Ibuprofen	Ibuprofen	15687-27-1 	CC(C)Cc1ccc(cc1)C(C)C(O)=O	Sigma	I7905	n.a.	powder	RT	DMSO	100	mM	aliquots stored at -80°C	test	human	brain	2D	monoculture	differentiation	9day differentiation	cell	cell line	LUHMES	SGJD working stock 2016	NA	< 16	female	yes	138000 cells/cm2	18 h 	single dose	medium	single addition	72	h	NA	7.3	-log(M)	96-well	Sarsted	NA	PLO, fibronectin	NA	Advanced DMEM/F-12	Thermo Fisher Scientific	NA	NA	NA	NA	cAMP	Sigma-Aldrich	100	mM	GDNF	R&D Systems	20	µg/ml	tetracyclin	Sigma-Aldrich	1	mg/ml	N2	Invitrogen	100	x	glutamine	Sigma-Aldrich	200	mM	0.1	Sigma-Aldrich	Stack	426	2	3	2	Hoechst staining/Co-staining Hoechst and Calcein	viability	viability	image-based	100			neurite area	neurite area	functional readout	image-based	101.5786		
678_1	UKN3a_NeuroTox_LUH_neurite_72h_d5	Neuro	Cytotoxicity	20170122	20170122_EUTox_UKN3a72h_PlateIV	UKN	University of Konstanz	Marcel Leist	Alice Krebs	marcel.leist@uni-konstanz.de	Ibuprofen	Ibuprofen	15687-27-1 	CC(C)Cc1ccc(cc1)C(C)C(O)=O	Sigma	I7905	n.a.	powder	RT	DMSO	100	mM	aliquots stored at -80°C	test	human	brain	2D	monoculture	differentiation	9day differentiation	cell	cell line	LUHMES	SGJD working stock 2016	NA	< 16	female	yes	138000 cells/cm2	18 h 	single dose	medium	single addition	72	h	NA	7.3	-log(M)	96-well	Sarsted	NA	PLO, fibronectin	NA	Advanced DMEM/F-12	Thermo Fisher Scientific	NA	NA	NA	NA	cAMP	Sigma-Aldrich	100	mM	GDNF	R&D Systems	20	µg/ml	tetracyclin	Sigma-Aldrich	1	mg/ml	N2	Invitrogen	100	x	glutamine	Sigma-Aldrich	200	mM	0.1	Sigma-Aldrich	Stack	678	3	3	2	Hoechst staining/Co-staining Hoechst and Calcein	viability	viability	image-based	92.36753637			neurite area	neurite area	functional readout	image-based	88.62627		
678_2	UKN3a_NeuroTox_LUH_neurite_72h_d5	Neuro	Cytotoxicity	20170122	20170122_EUTox_UKN3a72h_PlateIV	UKN	University of Konstanz	Marcel Leist	Alice Krebs	marcel.leist@uni-konstanz.de	Ibuprofen	Ibuprofen	15687-27-1 	CC(C)Cc1ccc(cc1)C(C)C(O)=O	Sigma	I7905	n.a.	powder	RT	DMSO	100	mM	aliquots stored at -80°C	test	human	brain	2D	monoculture	differentiation	9day differentiation	cell	cell line	LUHMES	SGJD working stock 2016	NA	< 16	female	yes	138000 cells/cm2	18 h 	single dose	medium	single addition	72	h	NA	7.3	-log(M)	96-well	Sarsted	NA	PLO, fibronectin	NA	Advanced DMEM/F-12	Thermo Fisher Scientific	NA	NA	NA	NA	cAMP	Sigma-Aldrich	100	mM	GDNF	R&D Systems	20	µg/ml	tetracyclin	Sigma-Aldrich	1	mg/ml	N2	Invitrogen	100	x	glutamine	Sigma-Aldrich	200	mM	0.1	Sigma-Aldrich	Stack	678	3	3	2	Hoechst staining/Co-staining Hoechst and Calcein	viability	viability	image-based	101.1248427			neurite area	neurite area	functional readout	image-based	64.58362		
678_3	UKN3a_NeuroTox_LUH_neurite_72h_d5	Neuro	Cytotoxicity	20170122	20170122_EUTox_UKN3a72h_PlateIV	UKN	University of Konstanz	Marcel Leist	Alice Krebs	marcel.leist@uni-konstanz.de	Ibuprofen	Ibuprofen	15687-27-1 	CC(C)Cc1ccc(cc1)C(C)C(O)=O	Sigma	I7905	n.a.	powder	RT	DMSO	100	mM	aliquots stored at -80°C	test	human	brain	2D	monoculture	differentiation	9day differentiation	cell	cell line	LUHMES	SGJD working stock 2016	NA	< 16	female	yes	138000 cells/cm2	18 h 	single dose	medium	single addition	72	h	NA	7.3	-log(M)	96-well	Sarsted	NA	PLO, fibronectin	NA	Advanced DMEM/F-12	Thermo Fisher Scientific	NA	NA	NA	NA	cAMP	Sigma-Aldrich	100	mM	GDNF	R&D Systems	20	µg/ml	tetracyclin	Sigma-Aldrich	1	mg/ml	N2	Invitrogen	100	x	glutamine	Sigma-Aldrich	200	mM	0.1	Sigma-Aldrich	Stack	678	3	3	2	Hoechst staining/Co-staining Hoechst and Calcein	viability	viability	image-based	101.8269693			neurite area	neurite area	functional readout	image-based	102.3644		
